Time ,error_voltage,reference_voltage,input_voltage,output_voltage,reward,action,action_values
2.7401,15.40362668,48,100,32.59637332,31.59637332,0,"{'Kp': -7.709673236698171e+119, 'Ki': -7.205766381839761e+119, 'Kd': -6.19795267212262e+119}"
2.7402,15.40362668,48,100,32.59637332,31.59637332,2,"{'Kp': -7.786769969065153e+119, 'Ki': -7.277824045658159e+119, 'Kd': -6.259932198843846e+119}"
2.7403,15.40362668,48,100,32.59637332,31.59637332,0,"{'Kp': -7.864637668755804e+119, 'Ki': -7.350602286114741e+119, 'Kd': -6.322531520832284e+119}"
2.7404,15.40362668,48,100,32.59637332,31.59637332,1,"{'Kp': -7.943284045443363e+119, 'Ki': -7.424108308975888e+119, 'Kd': -6.385756836040607e+119}"
2.7405,15.40362668,48,100,32.59637332,31.59637332,0,"{'Kp': -8.022716885897796e+119, 'Ki': -7.498349392065647e+119, 'Kd': -6.449614404401013e+119}"
2.7406,15.40362668,48,100,32.59637332,31.59637332,1,"{'Kp': -8.102944054756775e+119, 'Ki': -7.573332885986303e+119, 'Kd': -6.514110548445022e+119}"
2.7407,15.40362668,48,100,32.59637332,31.59637332,1,"{'Kp': -8.183973495304342e+119, 'Ki': -7.649066214846166e+119, 'Kd': -6.579251653929472e+119}"
2.7408,15.40362668,48,100,32.59637332,31.59637332,2,"{'Kp': -8.265813230257386e+119, 'Ki': -7.725556876994628e+119, 'Kd': -6.645044170468767e+119}"
2.7409,15.40362668,48,100,32.59637332,31.59637332,2,"{'Kp': -8.34847136255996e+119, 'Ki': -7.802812445764573e+119, 'Kd': -6.711494612173455e+119}"
2.741,15.40362668,48,100,32.59637332,31.59637332,2,"{'Kp': -8.431956076185559e+119, 'Ki': -7.880840570222219e+119, 'Kd': -6.77860955829519e+119}"
2.7411,15.40362668,48,100,32.59637332,31.59637332,2,"{'Kp': -8.516275636947415e+119, 'Ki': -7.959648975924441e+119, 'Kd': -6.846395653878142e+119}"
2.7412,15.40362668,48,100,32.59637332,31.59637332,1,"{'Kp': -8.601438393316889e+119, 'Ki': -8.039245465683685e+119, 'Kd': -6.914859610416923e+119}"
2.7413,15.40362668,48,100,32.59637332,31.59637332,1,"{'Kp': -8.687452777250058e+119, 'Ki': -8.119637920340522e+119, 'Kd': -6.984008206521092e+119}"
2.7414,15.40362668,48,100,32.59637332,31.59637332,2,"{'Kp': -8.774327305022559e+119, 'Ki': -8.200834299543927e+119, 'Kd': -7.053848288586304e+119}"
2.7415,15.40362668,48,100,32.59637332,31.59637332,1,"{'Kp': -8.862070578072785e+119, 'Ki': -8.282842642539367e+119, 'Kd': -7.124386771472167e+119}"
2.7416,15.40362668,48,100,32.59637332,31.59637332,1,"{'Kp': -8.950691283853513e+119, 'Ki': -8.36567106896476e+119, 'Kd': -7.195630639186888e+119}"
2.7417,15.40362668,48,100,32.59637332,31.59637332,2,"{'Kp': -9.040198196692048e+119, 'Ki': -8.449327779654409e+119, 'Kd': -7.267586945578756e+119}"
2.7418,15.40362668,48,100,32.59637332,31.59637332,2,"{'Kp': -9.130600178658969e+119, 'Ki': -8.533821057450953e+119, 'Kd': -7.340262815034544e+119}"
2.7419,15.40362668,48,100,32.59637332,31.59637332,2,"{'Kp': -9.221906180445558e+119, 'Ki': -8.619159268025463e+119, 'Kd': -7.41366544318489e+119}"
2.742,15.40362668,48,100,32.59637332,31.59637332,1,"{'Kp': -9.314125242250013e+119, 'Ki': -8.705350860705717e+119, 'Kd': -7.487802097616739e+119}"
2.7421,15.40362668,48,100,32.59637332,31.59637332,1,"{'Kp': -9.407266494672513e+119, 'Ki': -8.792404369312774e+119, 'Kd': -7.562680118592906e+119}"
2.7422,15.40362668,48,100,32.59637332,31.59637332,0,"{'Kp': -9.501339159619239e+119, 'Ki': -8.880328413005902e+119, 'Kd': -7.638306919778835e+119}"
2.7423,15.40362668,48,100,32.59637332,31.59637332,0,"{'Kp': -9.596352551215431e+119, 'Ki': -8.969131697135962e+119, 'Kd': -7.714689988976623e+119}"
2.7424,15.40362668,48,100,32.59637332,31.59637332,1,"{'Kp': -9.692316076727586e+119, 'Ki': -9.058823014107322e+119, 'Kd': -7.79183688886639e+119}"
2.7425,15.40362668,48,100,32.59637332,31.59637332,1,"{'Kp': -9.789239237494862e+119, 'Ki': -9.149411244248394e+119, 'Kd': -7.869755257755054e+119}"
2.7426,15.40362668,48,100,32.59637332,31.59637332,2,"{'Kp': -9.88713162986981e+119, 'Ki': -9.240905356690879e+119, 'Kd': -7.948452810332605e+119}"
2.7427,15.40362668,48,100,32.59637332,31.59637332,1,"{'Kp': -9.986002946168509e+119, 'Ki': -9.333314410257787e+119, 'Kd': -8.027937338435931e+119}"
2.7428,15.40362668,48,100,32.59637332,31.59637332,2,"{'Kp': -1.0085862975630194e+120, 'Ki': -9.426647554360365e+119, 'Kd': -8.108216711820291e+119}"
2.7429,15.40362668,48,100,32.59637332,31.59637332,1,"{'Kp': -1.0186721605386496e+120, 'Ki': -9.520914029903968e+119, 'Kd': -8.189298878938494e+119}"
2.743,15.40362668,48,100,32.59637332,31.59637332,2,"{'Kp': -1.0288588821440361e+120, 'Ki': -9.616123170203008e+119, 'Kd': -8.271191867727879e+119}"
2.7431,15.40362668,48,100,32.59637332,31.59637332,2,"{'Kp': -1.0391474709654764e+120, 'Ki': -9.712284401905037e+119, 'Kd': -8.353903786405157e+119}"
2.7432,15.40362668,48,100,32.59637332,31.59637332,2,"{'Kp': -1.0495389456751312e+120, 'Ki': -9.809407245924088e+119, 'Kd': -8.437442824269209e+119}"
2.7433,15.40362668,48,100,32.59637332,31.59637332,1,"{'Kp': -1.0600343351318825e+120, 'Ki': -9.907501318383329e+119, 'Kd': -8.5218172525119e+119}"
2.7434,15.40362668,48,100,32.59637332,31.59637332,2,"{'Kp': -1.0706346784832014e+120, 'Ki': -1.0006576331567162e+120, 'Kd': -8.60703542503702e+119}"
2.7435,15.40362668,48,100,32.59637332,31.59637332,2,"{'Kp': -1.0813410252680334e+120, 'Ki': -1.0106642094882834e+120, 'Kd': -8.693105779287389e+119}"
2.7436,15.40362668,48,100,32.59637332,31.59637332,0,"{'Kp': -1.0921544355207137e+120, 'Ki': -1.0207708515831662e+120, 'Kd': -8.780036837080262e+119}"
2.7437,15.40362668,48,100,32.59637332,31.59637332,1,"{'Kp': -1.1030759798759209e+120, 'Ki': -1.0309785600989979e+120, 'Kd': -8.867837205451064e+119}"
2.7438,15.40362668,48,100,32.59637332,31.59637332,0,"{'Kp': -1.1141067396746801e+120, 'Ki': -1.0412883456999879e+120, 'Kd': -8.956515577505575e+119}"
2.7439,15.40362668,48,100,32.59637332,31.59637332,0,"{'Kp': -1.125247807071427e+120, 'Ki': -1.0517012291569877e+120, 'Kd': -9.04608073328063e+119}"
2.744,15.40362668,48,100,32.59637332,31.59637332,0,"{'Kp': -1.1365002851421412e+120, 'Ki': -1.0622182414485577e+120, 'Kd': -9.136541540613437e+119}"
2.7441,15.40362668,48,100,32.59637332,31.59637332,1,"{'Kp': -1.1478652879935626e+120, 'Ki': -1.0728404238630433e+120, 'Kd': -9.227906956019572e+119}"
2.7442,15.40362668,48,100,32.59637332,31.59637332,2,"{'Kp': -1.1593439408734982e+120, 'Ki': -1.0835688281016736e+120, 'Kd': -9.320186025579767e+119}"
2.7443,15.40362668,48,100,32.59637332,31.59637332,1,"{'Kp': -1.1709373802822333e+120, 'Ki': -1.0944045163826905e+120, 'Kd': -9.413387885835565e+119}"
2.7444,15.40362668,48,100,32.59637332,31.59637332,1,"{'Kp': -1.1826467540850557e+120, 'Ki': -1.1053485615465173e+120, 'Kd': -9.507521764693922e+119}"
2.7445,15.40362668,48,100,32.59637332,31.59637332,2,"{'Kp': -1.1944732216259063e+120, 'Ki': -1.1164020471619826e+120, 'Kd': -9.602596982340861e+119}"
2.7446,15.40362668,48,100,32.59637332,31.59637332,1,"{'Kp': -1.2064179538421653e+120, 'Ki': -1.1275660676336023e+120, 'Kd': -9.69862295216427e+119}"
2.7447,15.40362668,48,100,32.59637332,31.59637332,0,"{'Kp': -1.2184821333805869e+120, 'Ki': -1.1388417283099384e+120, 'Kd': -9.795609181685913e+119}"
2.7448,15.40362668,48,100,32.59637332,31.59637332,2,"{'Kp': -1.2306669547143927e+120, 'Ki': -1.1502301455930378e+120, 'Kd': -9.893565273502772e+119}"
2.7449,15.40362668,48,100,32.59637332,31.59637332,1,"{'Kp': -1.2429736242615366e+120, 'Ki': -1.1617324470489682e+120, 'Kd': -9.9925009262378e+119}"
2.745,15.40362668,48,100,32.59637332,31.59637332,1,"{'Kp': -1.2554033605041519e+120, 'Ki': -1.1733497715194578e+120, 'Kd': -1.0092425935500178e+120}"
2.7451,15.40362668,48,100,32.59637332,31.59637332,2,"{'Kp': -1.2679573941091935e+120, 'Ki': -1.1850832692346524e+120, 'Kd': -1.0193350194855179e+120}"
2.7452,15.40362668,48,100,32.59637332,31.59637332,0,"{'Kp': -1.2806369680502854e+120, 'Ki': -1.196934101926999e+120, 'Kd': -1.0295283696803731e+120}"
2.7453,15.40362668,48,100,32.59637332,31.59637332,0,"{'Kp': -1.2934433377307881e+120, 'Ki': -1.208903442946269e+120, 'Kd': -1.0398236533771769e+120}"
2.7454,15.40362668,48,100,32.59637332,31.59637332,0,"{'Kp': -1.306377771108096e+120, 'Ki': -1.2209924773757317e+120, 'Kd': -1.0502218899109487e+120}"
2.7455,15.40362668,48,100,32.59637332,31.59637332,2,"{'Kp': -1.319441548819177e+120, 'Ki': -1.233202402149489e+120, 'Kd': -1.0607241088100581e+120}"
2.7456,15.40362668,48,100,32.59637332,31.59637332,2,"{'Kp': -1.332635964307369e+120, 'Ki': -1.2455344261709839e+120, 'Kd': -1.0713313498981587e+120}"
2.7457,15.40362668,48,100,32.59637332,31.59637332,2,"{'Kp': -1.3459623239504427e+120, 'Ki': -1.2579897704326937e+120, 'Kd': -1.0820446633971402e+120}"
2.7458,15.40362668,48,100,32.59637332,31.59637332,0,"{'Kp': -1.3594219471899471e+120, 'Ki': -1.2705696681370207e+120, 'Kd': -1.0928651100311116e+120}"
2.7459,15.40362668,48,100,32.59637332,31.59637332,1,"{'Kp': -1.3730161666618467e+120, 'Ki': -1.2832753648183909e+120, 'Kd': -1.1037937611314227e+120}"
2.746,15.40362668,48,100,32.59637332,31.59637332,2,"{'Kp': -1.3867463283284652e+120, 'Ki': -1.2961081184665747e+120, 'Kd': -1.1148316987427368e+120}"
2.7461,15.40362668,48,100,32.59637332,31.59637332,1,"{'Kp': -1.40061379161175e+120, 'Ki': -1.3090691996512406e+120, 'Kd': -1.1259800157301642e+120}"
2.7462,15.40362668,48,100,32.59637332,31.59637332,1,"{'Kp': -1.4146199295278676e+120, 'Ki': -1.322159891647753e+120, 'Kd': -1.1372398158874659e+120}"
2.7463,15.40362668,48,100,32.59637332,31.59637332,0,"{'Kp': -1.4287661288231462e+120, 'Ki': -1.3353814905642306e+120, 'Kd': -1.1486122140463405e+120}"
2.7464,15.40362668,48,100,32.59637332,31.59637332,2,"{'Kp': -1.4430537901113777e+120, 'Ki': -1.348735305469873e+120, 'Kd': -1.1600983361868039e+120}"
2.7465,15.40362668,48,100,32.59637332,31.59637332,0,"{'Kp': -1.4574843280124913e+120, 'Ki': -1.3622226585245716e+120, 'Kd': -1.1716993195486719e+120}"
2.7466,15.40362668,48,100,32.59637332,31.59637332,1,"{'Kp': -1.472059171292616e+120, 'Ki': -1.3758448851098173e+120, 'Kd': -1.1834163127441586e+120}"
2.7467,15.40362668,48,100,32.59637332,31.59637332,1,"{'Kp': -1.4867797630055422e+120, 'Ki': -1.3896033339609153e+120, 'Kd': -1.1952504758716002e+120}"
2.7468,15.40362668,48,100,32.59637332,31.59637332,2,"{'Kp': -1.5016475606355977e+120, 'Ki': -1.4034993673005244e+120, 'Kd': -1.2072029806303162e+120}"
2.7469,15.40362668,48,100,32.59637332,31.59637332,2,"{'Kp': -1.5166640362419537e+120, 'Ki': -1.4175343609735297e+120, 'Kd': -1.2192750104366194e+120}"
2.747,15.40362668,48,100,32.59637332,31.59637332,0,"{'Kp': -1.5318306766043732e+120, 'Ki': -1.431709704583265e+120, 'Kd': -1.2314677605409855e+120}"
2.7471,15.40362668,48,100,32.59637332,31.59637332,1,"{'Kp': -1.547148983370417e+120, 'Ki': -1.4460268016290978e+120, 'Kd': -1.2437824381463954e+120}"
2.7472,15.40362668,48,100,32.59637332,31.59637332,1,"{'Kp': -1.5626204732041212e+120, 'Ki': -1.4604870696453888e+120, 'Kd': -1.2562202625278594e+120}"
2.7473,15.40362668,48,100,32.59637332,31.59637332,1,"{'Kp': -1.5782466779361623e+120, 'Ki': -1.4750919403418426e+120, 'Kd': -1.268782465153138e+120}"
2.7474,15.40362668,48,100,32.59637332,31.59637332,2,"{'Kp': -1.594029144715524e+120, 'Ki': -1.489842859745261e+120, 'Kd': -1.2814702898046693e+120}"
2.7475,15.40362668,48,100,32.59637332,31.59637332,0,"{'Kp': -1.609969436162679e+120, 'Ki': -1.5047412883427138e+120, 'Kd': -1.294284992702716e+120}"
2.7476,15.40362668,48,100,32.59637332,31.59637332,2,"{'Kp': -1.626069130524306e+120, 'Ki': -1.519788701226141e+120, 'Kd': -1.307227842629743e+120}"
2.7477,15.40362668,48,100,32.59637332,31.59637332,2,"{'Kp': -1.642329821829549e+120, 'Ki': -1.5349865882384022e+120, 'Kd': -1.3203001210560405e+120}"
2.7478,15.40362668,48,100,32.59637332,31.59637332,0,"{'Kp': -1.6587531200478445e+120, 'Ki': -1.5503364541207863e+120, 'Kd': -1.3335031222666008e+120}"
2.7479,15.40362668,48,100,32.59637332,31.59637332,2,"{'Kp': -1.675340651248323e+120, 'Ki': -1.5658398186619942e+120, 'Kd': -1.346838153489267e+120}"
2.748,15.40362668,48,100,32.59637332,31.59637332,1,"{'Kp': -1.6920940577608064e+120, 'Ki': -1.5814982168486142e+120, 'Kd': -1.3603065350241595e+120}"
2.7481,15.40362668,48,100,32.59637332,31.59637332,0,"{'Kp': -1.7090149983384144e+120, 'Ki': -1.5973131990171002e+120, 'Kd': -1.373909600374401e+120}"
2.7482,15.40362668,48,100,32.59637332,31.59637332,0,"{'Kp': -1.7261051483217986e+120, 'Ki': -1.613286331007271e+120, 'Kd': -1.387648696378145e+120}"
2.7483,15.40362668,48,100,32.59637332,31.59637332,1,"{'Kp': -1.7433661998050167e+120, 'Ki': -1.6294191943173438e+120, 'Kd': -1.4015251833419264e+120}"
2.7484,15.40362668,48,100,32.59637332,31.59637332,0,"{'Kp': -1.7607998618030668e+120, 'Ki': -1.645713386260517e+120, 'Kd': -1.4155404351753455e+120}"
2.7485,15.40362668,48,100,32.59637332,31.59637332,1,"{'Kp': -1.7784078604210975e+120, 'Ki': -1.6621705201231223e+120, 'Kd': -1.429695839527099e+120}"
2.7486,15.40362668,48,100,32.59637332,31.59637332,1,"{'Kp': -1.7961919390253086e+120, 'Ki': -1.6787922253243534e+120, 'Kd': -1.44399279792237e+120}"
2.7487,15.40362668,48,100,32.59637332,31.59637332,2,"{'Kp': -1.8141538584155617e+120, 'Ki': -1.695580147577597e+120, 'Kd': -1.4584327259015938e+120}"
2.7488,15.40362668,48,100,32.59637332,31.59637332,1,"{'Kp': -1.8322953969997172e+120, 'Ki': -1.712535949053373e+120, 'Kd': -1.4730170531606096e+120}"
2.7489,15.40362668,48,100,32.59637332,31.59637332,2,"{'Kp': -1.8506183509697143e+120, 'Ki': -1.7296613085439068e+120, 'Kd': -1.4877472236922156e+120}"
2.749,15.40362668,48,100,32.59637332,31.59637332,2,"{'Kp': -1.8691245344794116e+120, 'Ki': -1.746957921629346e+120, 'Kd': -1.5026246959291378e+120}"
2.7491,15.40362668,48,100,32.59637332,31.59637332,1,"{'Kp': -1.8878157798242056e+120, 'Ki': -1.7644275008456393e+120, 'Kd': -1.517650942888429e+120}"
2.7492,15.40362668,48,100,32.59637332,31.59637332,1,"{'Kp': -1.9066939376224478e+120, 'Ki': -1.7820717758540957e+120, 'Kd': -1.5328274523173135e+120}"
2.7493,15.40362668,48,100,32.59637332,31.59637332,0,"{'Kp': -1.9257608769986722e+120, 'Ki': -1.7998924936126367e+120, 'Kd': -1.5481557268404867e+120}"
2.7494,15.40362668,48,100,32.59637332,31.59637332,0,"{'Kp': -1.945018485768659e+120, 'Ki': -1.817891418548763e+120, 'Kd': -1.5636372841088917e+120}"
2.7495,15.40362668,48,100,32.59637332,31.59637332,1,"{'Kp': -1.9644686706263456e+120, 'Ki': -1.8360703327342506e+120, 'Kd': -1.5792736569499806e+120}"
2.7496,15.40362668,48,100,32.59637332,31.59637332,0,"{'Kp': -1.9841133573326091e+120, 'Ki': -1.8544310360615932e+120, 'Kd': -1.5950663935194803e+120}"
2.7497,15.40362668,48,100,32.59637332,31.59637332,1,"{'Kp': -2.0039544909059353e+120, 'Ki': -1.8729753464222092e+120, 'Kd': -1.611017057454675e+120}"
2.7498,15.40362668,48,100,32.59637332,31.59637332,1,"{'Kp': -2.0239940358149946e+120, 'Ki': -1.8917050998864313e+120, 'Kd': -1.6271272280292217e+120}"
2.7499,15.40362668,48,100,32.59637332,31.59637332,1,"{'Kp': -2.0442339761731446e+120, 'Ki': -1.9106221508852957e+120, 'Kd': -1.643398500309514e+120}"
2.75,15.40362668,48,100,32.59637332,31.59637332,1,"{'Kp': -2.0646763159348762e+120, 'Ki': -1.9297283723941486e+120, 'Kd': -1.659832485312609e+120}"
2.7501,15.40362668,48,100,32.59637332,31.59637332,0,"{'Kp': -2.085323079094225e+120, 'Ki': -1.94902565611809e+120, 'Kd': -1.6764308101657353e+120}"
2.7502,15.40362668,48,100,32.59637332,31.59637332,2,"{'Kp': -2.1061763098851672e+120, 'Ki': -1.968515912679271e+120, 'Kd': -1.6931951182673926e+120}"
2.7503,15.40362668,48,100,32.59637332,31.59637332,0,"{'Kp': -2.127238072984019e+120, 'Ki': -1.9882010718060637e+120, 'Kd': -1.7101270694500665e+120}"
2.7504,15.40362668,48,100,32.59637332,31.59637332,0,"{'Kp': -2.148510453713859e+120, 'Ki': -2.0080830825241242e+120, 'Kd': -1.727228340144567e+120}"
2.7505,15.40362668,48,100,32.59637332,31.59637332,1,"{'Kp': -2.1699955582509977e+120, 'Ki': -2.0281639133493654e+120, 'Kd': -1.7445006235460127e+120}"
2.7506,15.40362668,48,100,32.59637332,31.59637332,0,"{'Kp': -2.1916955138335077e+120, 'Ki': -2.048445552482859e+120, 'Kd': -1.7619456297814728e+120}"
2.7507,15.40362668,48,100,32.59637332,31.59637332,1,"{'Kp': -2.2136124689718427e+120, 'Ki': -2.0689300080076875e+120, 'Kd': -1.7795650860792874e+120}"
2.7508,15.40362668,48,100,32.59637332,31.59637332,2,"{'Kp': -2.235748593661561e+120, 'Ki': -2.0896193080877645e+120, 'Kd': -1.7973607369400804e+120}"
2.7509,15.40362668,48,100,32.59637332,31.59637332,0,"{'Kp': -2.2581060795981768e+120, 'Ki': -2.110515501168642e+120, 'Kd': -1.8153343443094812e+120}"
2.751,15.40362668,48,100,32.59637332,31.59637332,1,"{'Kp': -2.2806871403941584e+120, 'Ki': -2.1316206561803286e+120, 'Kd': -1.833487687752576e+120}"
2.7511,15.40362668,48,100,32.59637332,31.59637332,2,"{'Kp': -2.3034940117981e+120, 'Ki': -2.152936862742132e+120, 'Kd': -1.8518225646301018e+120}"
2.7512,15.40362668,48,100,32.59637332,31.59637332,1,"{'Kp': -2.326528951916081e+120, 'Ki': -2.1744662313695533e+120, 'Kd': -1.8703407902764028e+120}"
2.7513,15.40362668,48,100,32.59637332,31.59637332,0,"{'Kp': -2.3497942414352417e+120, 'Ki': -2.196210893683249e+120, 'Kd': -1.8890441981791667e+120}"
2.7514,15.40362668,48,100,32.59637332,31.59637332,2,"{'Kp': -2.3732921838495942e+120, 'Ki': -2.2181730026200815e+120, 'Kd': -1.9079346401609584e+120}"
2.7515,15.40362668,48,100,32.59637332,31.59637332,2,"{'Kp': -2.39702510568809e+120, 'Ki': -2.2403547326462822e+120, 'Kd': -1.927013986562568e+120}"
2.7516,15.40362668,48,100,32.59637332,31.59637332,0,"{'Kp': -2.420995356744971e+120, 'Ki': -2.262758279972745e+120, 'Kd': -1.9462841264281938e+120}"
2.7517,15.40362668,48,100,32.59637332,31.59637332,0,"{'Kp': -2.445205310312421e+120, 'Ki': -2.2853858627724726e+120, 'Kd': -1.9657469676924756e+120}"
2.7518,15.40362668,48,100,32.59637332,31.59637332,1,"{'Kp': -2.4696573634155452e+120, 'Ki': -2.3082397214001973e+120, 'Kd': -1.9854044373694004e+120}"
2.7519,15.40362668,48,100,32.59637332,31.59637332,2,"{'Kp': -2.4943539370497006e+120, 'Ki': -2.3313221186141992e+120, 'Kd': -2.0052584817430945e+120}"
2.752,15.40362668,48,100,32.59637332,31.59637332,0,"{'Kp': -2.5192974764201977e+120, 'Ki': -2.3546353398003413e+120, 'Kd': -2.0253110665605253e+120}"
2.7521,15.40362668,48,100,32.59637332,31.59637332,0,"{'Kp': -2.5444904511843997e+120, 'Ki': -2.3781816931983446e+120, 'Kd': -2.0455641772261307e+120}"
2.7522,15.40362668,48,100,32.59637332,31.59637332,0,"{'Kp': -2.5699353556962436e+120, 'Ki': -2.401963510130328e+120, 'Kd': -2.066019818998392e+120}"
2.7523,15.40362668,48,100,32.59637332,31.59637332,1,"{'Kp': -2.595634709253206e+120, 'Ki': -2.4259831452316312e+120, 'Kd': -2.086680017188376e+120}"
2.7524,15.40362668,48,100,32.59637332,31.59637332,0,"{'Kp': -2.621591056345738e+120, 'Ki': -2.4502429766839476e+120, 'Kd': -2.1075468173602597e+120}"
2.7525,15.40362668,48,100,32.59637332,31.59637332,2,"{'Kp': -2.6478069669091954e+120, 'Ki': -2.4747454064507872e+120, 'Kd': -2.1286222855338623e+120}"
2.7526,15.40362668,48,100,32.59637332,31.59637332,0,"{'Kp': -2.6742850365782873e+120, 'Ki': -2.499492860515295e+120, 'Kd': -2.149908508389201e+120}"
2.7527,15.40362668,48,100,32.59637332,31.59637332,2,"{'Kp': -2.70102788694407e+120, 'Ki': -2.524487789120448e+120, 'Kd': -2.1714075934730932e+120}"
2.7528,15.40362668,48,100,32.59637332,31.59637332,1,"{'Kp': -2.728038165813511e+120, 'Ki': -2.5497326670116522e+120, 'Kd': -2.193121669407824e+120}"
2.7529,15.40362668,48,100,32.59637332,31.59637332,2,"{'Kp': -2.755318547471646e+120, 'Ki': -2.5752299936817687e+120, 'Kd': -2.215052886101902e+120}"
2.753,15.40362668,48,100,32.59637332,31.59637332,1,"{'Kp': -2.7828717329463627e+120, 'Ki': -2.6009822936185865e+120, 'Kd': -2.237203414962921e+120}"
2.7531,15.40362668,48,100,32.59637332,31.59637332,2,"{'Kp': -2.8107004502758264e+120, 'Ki': -2.6269921165547725e+120, 'Kd': -2.25957544911255e+120}"
2.7532,15.40362668,48,100,32.59637332,31.59637332,1,"{'Kp': -2.838807454778585e+120, 'Ki': -2.6532620377203205e+120, 'Kd': -2.2821712036036757e+120}"
2.7533,15.40362668,48,100,32.59637332,31.59637332,1,"{'Kp': -2.8671955293263705e+120, 'Ki': -2.679794658097524e+120, 'Kd': -2.3049929156397125e+120}"
2.7534,15.40362668,48,100,32.59637332,31.59637332,1,"{'Kp': -2.895867484619634e+120, 'Ki': -2.706592604678499e+120, 'Kd': -2.3280428447961098e+120}"
2.7535,15.40362668,48,100,32.59637332,31.59637332,0,"{'Kp': -2.9248261594658304e+120, 'Ki': -2.733658530725284e+120, 'Kd': -2.351323273244071e+120}"
2.7536,15.40362668,48,100,32.59637332,31.59637332,2,"{'Kp': -2.9540744210604886e+120, 'Ki': -2.760995116032537e+120, 'Kd': -2.3748365059765116e+120}"
2.7537,15.40362668,48,100,32.59637332,31.59637332,0,"{'Kp': -2.983615165271094e+120, 'Ki': -2.7886050671928626e+120, 'Kd': -2.3985848710362766e+120}"
2.7538,15.40362668,48,100,32.59637332,31.59637332,0,"{'Kp': -3.013451316923805e+120, 'Ki': -2.8164911178647913e+120, 'Kd': -2.4225707197466394e+120}"
2.7539,15.40362668,48,100,32.59637332,31.59637332,0,"{'Kp': -3.043585830093043e+120, 'Ki': -2.844656029043439e+120, 'Kd': -2.446796426944106e+120}"
2.754,15.40362668,48,100,32.59637332,31.59637332,2,"{'Kp': -3.0740216883939734e+120, 'Ki': -2.8731025893338734e+120, 'Kd': -2.4712643912135468e+120}"
2.7541,15.40362668,48,100,32.59637332,31.59637332,0,"{'Kp': -3.104761905277913e+120, 'Ki': -2.9018336152272124e+120, 'Kd': -2.4959770351256823e+120}"
2.7542,15.40362668,48,100,32.59637332,31.59637332,2,"{'Kp': -3.135809524330692e+120, 'Ki': -2.9308519513794846e+120, 'Kd': -2.5209368054769393e+120}"
2.7543,15.40362668,48,100,32.59637332,31.59637332,1,"{'Kp': -3.167167619573999e+120, 'Ki': -2.9601604708932795e+120, 'Kd': -2.5461461735317085e+120}"
2.7544,15.40362668,48,100,32.59637332,31.59637332,1,"{'Kp': -3.198839295769739e+120, 'Ki': -2.9897620756022124e+120, 'Kd': -2.5716076352670257e+120}"
2.7545,15.40362668,48,100,32.59637332,31.59637332,2,"{'Kp': -3.2308276887274364e+120, 'Ki': -3.019659696358235e+120, 'Kd': -2.5973237116196957e+120}"
2.7546,15.40362668,48,100,32.59637332,31.59637332,2,"{'Kp': -3.263135965614711e+120, 'Ki': -3.049856293321817e+120, 'Kd': -2.623296948735893e+120}"
2.7547,15.40362668,48,100,32.59637332,31.59637332,0,"{'Kp': -3.295767325270858e+120, 'Ki': -3.080354856255035e+120, 'Kd': -2.6495299182232516e+120}"
2.7548,15.40362668,48,100,32.59637332,31.59637332,2,"{'Kp': -3.328724998523567e+120, 'Ki': -3.1111584048175855e+120, 'Kd': -2.676025217405484e+120}"
2.7549,15.40362668,48,100,32.59637332,31.59637332,1,"{'Kp': -3.3620122485088025e+120, 'Ki': -3.1422699888657615e+120, 'Kd': -2.7027854695795385e+120}"
2.755,15.40362668,48,100,32.59637332,31.59637332,1,"{'Kp': -3.3956323709938903e+120, 'Ki': -3.173692688754419e+120, 'Kd': -2.729813324275334e+120}"
2.7551,15.40362668,48,100,32.59637332,31.59637332,1,"{'Kp': -3.429588694703829e+120, 'Ki': -3.2054296156419634e+120, 'Kd': -2.757111457518087e+120}"
2.7552,15.40362668,48,100,32.59637332,31.59637332,0,"{'Kp': -3.4638845816508673e+120, 'Ki': -3.237483911798383e+120, 'Kd': -2.7846825720932676e+120}"
2.7553,15.40362668,48,100,32.59637332,31.59637332,0,"{'Kp': -3.498523427467376e+120, 'Ki': -3.269858750916367e+120, 'Kd': -2.8125293978142004e+120}"
2.7554,15.40362668,48,100,32.59637332,31.59637332,0,"{'Kp': -3.5335086617420494e+120, 'Ki': -3.302557338425531e+120, 'Kd': -2.840654691792342e+120}"
2.7555,15.40362668,48,100,32.59637332,31.59637332,2,"{'Kp': -3.56884374835947e+120, 'Ki': -3.335582911809786e+120, 'Kd': -2.8690612387102655e+120}"
2.7556,15.40362668,48,100,32.59637332,31.59637332,0,"{'Kp': -3.6045321858430646e+120, 'Ki': -3.3689387409278837e+120, 'Kd': -2.897751851097368e+120}"
2.7557,15.40362668,48,100,32.59637332,31.59637332,2,"{'Kp': -3.6405775077014954e+120, 'Ki': -3.4026281283371626e+120, 'Kd': -2.926729369608342e+120}"
2.7558,15.40362668,48,100,32.59637332,31.59637332,0,"{'Kp': -3.6769832827785105e+120, 'Ki': -3.436654409620534e+120, 'Kd': -2.9559966633044257e+120}"
2.7559,15.40362668,48,100,32.59637332,31.59637332,2,"{'Kp': -3.7137531156062954e+120, 'Ki': -3.4710209537167393e+120, 'Kd': -2.98555662993747e+120}"
